"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F1Bark","F2Bark","gender","BB","AF","F1erb","F2erb"
"2475","subj_2_piffif_AF2_10","2","piffif","2",10,"I",87,426,1268,4,10,"M","BB","AF",9.27884823705147,17.7818577239189
"2476","subj_2_piffif_AF2_33","2","piffif","2",33,"I",196,414,1261,4,10,"M","BB","AF",9.1046062035164,17.7411372550844
"2477","subj_2_piffif_AF2_51","2","piffif","2",51,"I",195,402,1233,4,10,"M","BB","AF",8.927319108955,17.5493999644586
"2478","subj_2_piffif_Pre_0","2","piffif","1",0,"I",145,389,1819,4,12,"M","BB","AF",8.73170170306559,21.1509404854308
"2479","subj_2_piffif_Pre_10","2","piffif","1",10,"I",134,377,1881,4,12,"M","BB","AF",8.54773222835417,21.4801848409594
"2480","subj_2_piffif_Pre_33","2","piffif","1",33,"I",141,388,1924,4,13,"M","BB","AF",8.71649722880555,21.6889275152224
"2481","subj_2_tissif_35_Post","2","tissif","4",35,"I",156,383,1851,4,12,"M","BB","AF",8.64013234682828,21.3218754597652
"2482","subj_2_tissif_4_Post","2","tissif","4",4,"I",162,315,1817,3,12,"M","BB","AF",7.5405496003544,21.1954403583448
"2483","subj_2_tissif_52_Post","2","tissif","4",52,"I",141,397,1801,4,12,"M","BB","AF",8.85252635472335,21.0502612001308
"2484","subj_2_tissif_AF2_22","2","tissif","2",22,"I",232,410,1044,4,9,"M","BB","AF",9.04585384825251,16.0859622599684
"2485","subj_2_tissif_AF2_31","2","tissif","2",31,"I",208,426,1349,4,10,"M","BB","AF",9.27884823705147,18.3403016906447
"2486","subj_2_tissif_AF2_40","2","tissif","2",40,"I",165,406,1188,4,10,"M","BB","AF",8.98675942684902,17.216266064379
"2487","subj_2_tissif_Pre_20","2","tissif","1",20,"I",134,387,1891,4,13,"M","BB","AF",8.70127000780127,21.5235878408318
"2488","subj_2_tissif_Pre_31","2","tissif","1",31,"I",131,477,1996,4,13,"M","BB","AF",9.98760753152681,21.977153858283
"2489","subj_2_tissif_Pre_46","2","tissif","1",46,"I",140,355,1929,4,13,"M","BB","AF",8.20158462700675,21.7383671964856
"2490","subj_33_kiggif_32_Post","33","kiggif","4",32,"I",119,351,2019,4,13,"M","BB","AF",8.13736858250795,22.1811599201613
"2491","subj_33_kiggif_39_Post","33","kiggif","4",39,"I",123,345,1979,4,13,"M","BB","AF",8.04028210393703,21.9922785504695
"2492","subj_33_kiggif_51_Post","33","kiggif","4",51,"I",82,391,1769,4,12,"M","BB","AF",8.76204267101734,20.8842509303091
"2493","subj_33_kiggif_AF2_17","33","kiggif","2",17,"I",149,383,1581,4,11,"M","BB","AF",8.64013234682828,19.8325427808777
"2494","subj_33_kiggif_AF2_24","33","kiggif","2",24,"I",143,352,1508,4,11,"M","BB","AF",8.15346044563959,19.4162790193791
"2495","subj_33_kiggif_AF2_39","33","kiggif","2",39,"I",140,408,1569,4,11,"M","BB","AF",9.01634963371875,19.7429857188584
"2496","subj_33_kiggif_Pre_1","33","kiggif","1",1,"I",145,341,2030,4,13,"M","BB","AF",7.97504225786947,22.2411810020928
"2497","subj_33_kiggif_Pre_37","33","kiggif","1",37,"I",145,342,1979,4,13,"M","BB","AF",7.99139123878957,21.9945090560182
"2498","subj_33_kiggif_Pre_44","33","kiggif","1",44,"I",132,350,1976,4,13,"M","BB","AF",8.12125135753217,21.9739256451373
"2499","subj_33_piffif_14_Post","33","piffif","4",14,"I",120,380,1790,4,12,"M","BB","AF",8.59403703412648,21.0045615494272
"2500","subj_33_piffif_38_Post","33","piffif","4",38,"I",84,395,1776,4,12,"M","BB","AF",8.82245448684425,20.9187969191378
"2501","subj_33_piffif_AF2_15","33","piffif","2",15,"I",148,357,1321,4,10,"M","BB","AF",8.233541998268,18.2015386651158
"2502","subj_33_piffif_AF2_26","33","piffif","2",26,"I",162,409,1310,4,10,"M","BB","AF",9.03111246013539,18.0874814679863
"2503","subj_33_piffif_AF2_37","33","piffif","2",37,"I",145,410,1465,4,11,"M","BB","AF",9.04585384825251,19.1061890673071
"2504","subj_33_piffif_Pre_20","33","piffif","1",20,"I",144,401,1783,4,12,"M","BB","AF",8.91240452815884,20.9517367195503
"2505","subj_33_piffif_Pre_23","33","piffif","1",23,"I",134,375,1844,4,12,"M","BB","AF",8.51674506909377,21.2916019657328
"2506","subj_33_piffif_Pre_32","33","piffif","1",32,"I",141,387,1803,4,12,"M","BB","AF",8.70127000780127,21.0682399388854
"2507","subj_33_tissif_2_Post","33","tissif","4",2,"I",120,370,1814,4,12,"M","BB","AF",8.43886265023414,21.1387941050568
"2508","subj_33_tissif_3_Post","33","tissif","4",3,"I",112,391,1846,4,12,"M","BB","AF",8.76204267101734,21.2900941082802
"2509","subj_33_tissif_5_Post","33","tissif","4",5,"I",123,372,1794,4,12,"M","BB","AF",8.47008702520601,21.0317324727532
"2510","subj_33_tissif_AF2_28","33","tissif","2",28,"I",141,381,1586,4,11,"M","BB","AF",8.60942532558487,19.8634905219611
"2511","subj_33_tissif_AF2_41","33","tissif","2",41,"I",131,380,1781,4,12,"M","BB","AF",8.59403703412648,20.9566329895989
"2512","subj_33_tissif_AF2_51","33","tissif","2",51,"I",131,388,1622,4,12,"M","BB","AF",8.71649722880555,20.0681810874386
"2513","subj_33_tissif_Pre_11","33","tissif","1",11,"I",155,193,1970,2,13,"M","BB","AF",5.21474574099645,22.0618882008047
"2514","subj_33_tissif_Pre_30","33","tissif","1",30,"I",143,380,1874,4,12,"M","BB","AF",8.59403703412648,21.4422481396636
"2515","subj_3_kiggif_18_Post","3","kiggif","4",18,"I",144,425,1738,4,12,"M","NB","AF",9.26444193777686,20.6914321377415
"2516","subj_3_kiggif_25_Post","3","kiggif","4",25,"I",140,425,1660,4,12,"M","NB","AF",9.26444193777686,20.258130669788
"2517","subj_3_kiggif_49_Post","3","kiggif","4",49,"I",141,405,1861,4,12,"M","NB","AF",8.97193192620215,21.3570954461687
"2518","subj_3_kiggif_AF2_16","3","kiggif","2",16,"I",143,351,2112,4,13,"M","NB","AF",8.13736858250795,22.6181494002353
"2519","subj_3_kiggif_Pre_18","3","kiggif","1",18,"I",148,376,2042,4,13,"M","NB","AF",8.5322504231284,22.2722713883648
"2520","subj_3_kiggif_Pre_34","3","kiggif","1",34,"I",162,377,2012,4,13,"M","NB","AF",8.54773222835417,22.1282611988766
"2521","subj_3_kiggif_Pre_5","3","kiggif","1",5,"I",156,344,2050,4,13,"M","NB","AF",8.02401108233082,22.3339339136045
"2522","subj_3_piffif_15_Post","3","piffif","4",15,"I",144,360,1867,4,12,"M","NB","AF",8.28129142952579,21.4212660772136
"2523","subj_3_piffif_24_Post","3","piffif","4",24,"I",141,424,1591,4,11,"M","NB","AF",9.25001512293795,19.8610320044344
"2524","subj_3_piffif_38_Post","3","piffif","4",38,"I",137,407,1671,4,12,"M","NB","AF",9.00156530928046,20.3335835991025
"2525","subj_3_piffif_AF2_24","3","piffif","2",24,"I",137,407,1748,4,12,"M","NB","AF",9.00156530928046,20.7591062376595
"2526","subj_3_piffif_AF2_29","3","piffif","2",29,"I",133,416,1789,4,12,"M","NB","AF",9.13385528602651,20.9725769661082
"2527","subj_3_piffif_AF2_48","3","piffif","2",48,"I",143,391,1849,4,12,"M","NB","AF",8.76204267101734,21.3056115916741
"2528","subj_3_piffif_Pre_2","3","piffif","1",2,"I",150,410,1778,4,12,"M","NB","AF",9.04585384825251,20.9183821300101
"2529","subj_3_piffif_Pre_36","3","piffif","1",36,"I",145,387,1739,4,12,"M","NB","AF",8.70127000780127,20.7250156247181
"2530","subj_3_piffif_Pre_7","3","piffif","1",7,"I",140,399,1681,4,12,"M","NB","AF",8.88250953539627,20.395695391271
"2531","subj_3_tissif_29_Post","3","tissif","4",29,"I",132,456,1725,5,12,"M","NB","AF",9.70176579553166,20.5974717355256
"2532","subj_3_tissif_32_Post","3","tissif","4",32,"I",136,400,1779,4,12,"M","NB","AF",8.89746802422482,20.9311300563709
"2533","subj_3_tissif_47_Post","3","tissif","4",47,"I",142,403,1741,4,12,"M","NB","AF",8.94221182811069,20.7240471743201
"2534","subj_3_tissif_AF2_13","3","tissif","2",13,"I",137,371,1862,4,12,"M","NB","AF",8.45448678549383,21.3874390400866
"2535","subj_3_tissif_AF2_22","3","tissif","2",22,"I",135,383,1853,4,12,"M","NB","AF",8.64013234682828,21.3321989355463
"2536","subj_3_tissif_AF2_39","3","tissif","2",39,"I",140,365,1685,4,12,"M","NB","AF",8.36038107058361,20.4433058464082
"2537","subj_3_tissif_Pre_10","3","tissif","1",10,"I",145,372,1768,4,12,"M","NB","AF",8.47008702520601,20.8929729243693
"2538","subj_3_tissif_Pre_13","3","tissif","1",13,"I",167,404,1781,4,12,"M","NB","AF",8.95708274686538,20.9388463616368
"2539","subj_3_tissif_Pre_17","3","tissif","1",17,"I",147,357,1877,4,12,"M","NB","AF",8.233541998268,21.4746391359661
"2540","subj_40_kiggif_21_Post","40","kiggif","4",21,"I",164,339,1825,4,12,"M","NB","AF",7.94226577752338,21.2194707859685
"2541","subj_40_kiggif_26_Post","40","kiggif","4",26,"I",143,415,1951,4,13,"M","NB","AF",9.11924128733512,21.8030015650123
"2542","subj_40_kiggif_39_Post","40","kiggif","4",39,"I",149,420,2008,4,13,"M","NB","AF",9.19210158623817,22.0771651755465
"2543","subj_40_kiggif_AF2_24","40","kiggif","2",24,"I",133,349,1978,4,13,"M","NB","AF",8.10510869388951,21.9844285711905
"2544","subj_40_kiggif_AF2_29","40","kiggif","2",29,"I",135,367,2145,4,13,"M","NB","AF",8.39184616697397,22.7573066532049
"2545","subj_40_kiggif_AF2_46","40","kiggif","2",46,"I",141,378,2107,4,13,"M","NB","AF",8.56319055321443,22.5750386416336
"2546","subj_40_kiggif_Pre_10","40","kiggif","1",10,"I",142,356,2133,4,13,"M","NB","AF",8.21757580408329,22.7107873950022
"2547","subj_40_kiggif_Pre_33","40","kiggif","1",33,"I",150,352,2161,4,13,"M","NB","AF",8.15346044563959,22.840950614202
"2548","subj_40_kiggif_Pre_6","40","kiggif","1",6,"I",148,348,2138,4,13,"M","NB","AF",8.08894051440825,22.7395512577577
"2549","subj_40_piffif_17_Post","40","piffif","4",17,"I",150,366,1939,4,13,"M","NB","AF",8.37612574377196,21.7799308604059
"2550","subj_40_piffif_53_Post","40","piffif","4",53,"I",153,435,1757,4,12,"M","NB","AF",9.40759084435813,20.7870896968423
"2551","subj_40_piffif_9_Post","40","piffif","4",9,"I",149,413,1921,4,13,"M","NB","AF",9.0899499763159,21.6554135746437
"2552","subj_40_piffif_AF2_50","40","piffif","2",50,"I",141,379,1836,4,12,"M","NB","AF",8.5786254658551,21.2471103637434
"2553","subj_40_piffif_AF2_53","40","piffif","2",53,"I",144,370,1989,4,13,"M","NB","AF",8.43886265023414,22.0223582078177
"2554","subj_40_piffif_AF2_8","40","piffif","2",8,"I",146,396,1849,4,12,"M","NB","AF",8.83750153805577,21.3019064136788
"2555","subj_40_piffif_Pre_13","40","piffif","1",13,"I",158,362,1998,4,13,"M","NB","AF",8.31300083118496,22.0719018075664
"2556","subj_40_piffif_Pre_46","40","piffif","1",46,"I",146,398,1852,4,12,"M","NB","AF",8.86752899965568,21.3159206427851
"2557","subj_40_piffif_Pre_5","40","piffif","1",5,"I",150,388,2061,4,13,"M","NB","AF",8.71649722880555,22.3531674507582
"2558","subj_40_tissif_23_Post","40","tissif","4",23,"I",156,363,1836,4,12,"M","NB","AF",8.32881868660147,21.2589846589285
"2559","subj_40_tissif_42_Post","40","tissif","4",42,"I",146,395,1858,4,12,"M","NB","AF",8.82245448684425,21.34907087657
"2560","subj_40_tissif_7_Post","40","tissif","4",7,"I",152,420,1914,4,13,"M","NB","AF",9.19210158623817,21.6151635558927
"2561","subj_40_tissif_AF2_1","40","tissif","2",1,"I",149,365,2014,4,13,"M","NB","AF",8.36038107058361,22.1467755226416
"2562","subj_40_tissif_AF2_28","40","tissif","2",28,"I",138,365,1953,4,13,"M","NB","AF",8.36038107058361,21.8499294756879
"2563","subj_40_tissif_AF2_52","40","tissif","2",52,"I",142,372,1871,4,12,"M","NB","AF",8.47008702520601,21.432843418025
"2564","subj_40_tissif_Pre_16","40","tissif","1",16,"I",142,387,1962,4,13,"M","NB","AF",8.70127000780127,21.8779038990977
"2565","subj_40_tissif_Pre_35","40","tissif","1",35,"I",144,381,1994,4,13,"M","NB","AF",8.60942532558487,22.0384427928936
"2566","subj_40_tissif_Pre_8","40","tissif","1",8,"I",146,383,1901,4,13,"M","NB","AF",8.64013234682828,21.5771425102398
"2567","subj_43_kiggif_14_Post","43","kiggif","4",14,"I",112,355,1773,4,12,"M","NB","AF",8.20158462700675,20.9324143935107
"2568","subj_43_kiggif_27_Post","43","kiggif","4",27,"I",108,360,1771,4,12,"M","NB","AF",8.28129142952579,20.9179805747673
"2569","subj_43_kiggif_6_Post","43","kiggif","4",6,"I",114,318,1707,3,12,"M","NB","AF",7.5916326026258,20.6006368166433
"2570","subj_43_kiggif_AF2_28","43","kiggif","2",28,"I",131,359,1804,4,12,"M","NB","AF",8.26539973671757,21.0942972743103
"2571","subj_43_kiggif_AF2_35","43","kiggif","2",35,"I",134,343,1762,4,12,"M","NB","AF",8.00771415371849,20.8822466944511
"2572","subj_43_kiggif_AF2_52","43","kiggif","2",52,"I",141,388,1801,4,12,"M","NB","AF",8.71649722880555,21.0569309631421
"2573","subj_43_kiggif_Pre_22","43","kiggif","1",22,"I",142,377,1865,4,12,"M","NB","AF",8.54773222835417,21.3983904251215
"2574","subj_43_kiggif_Pre_25","43","kiggif","1",25,"I",140,370,1822,4,12,"M","NB","AF",8.43886265023414,21.1807472060178
"2575","subj_43_kiggif_Pre_6","43","kiggif","1",6,"I",162,367,1928,4,13,"M","NB","AF",8.39184616697397,21.7244700601076
"2576","subj_43_piffif_43_Post","43","piffif","4",43,"I",106,374,1665,4,12,"M","NB","AF",8.50121609750783,20.3241941406255
"2577","subj_43_piffif_4_Post","43","piffif","4",4,"I",114,359,1710,4,12,"M","NB","AF",8.26539973671757,20.5867280800571
"2578","subj_43_piffif_9_Post","43","piffif","4",9,"I",116,356,1685,4,12,"M","NB","AF",8.21757580408329,20.4499897999336
"2579","subj_43_piffif_AF2_4","43","piffif","2",4,"I",143,375,1713,4,12,"M","NB","AF",8.51674506909377,20.5914110464391
"2580","subj_43_piffif_AF2_49","43","piffif","2",49,"I",131,357,1759,4,12,"M","NB","AF",8.233541998268,20.8556732884244
"2581","subj_43_piffif_AF2_8","43","piffif","2",8,"I",138,386,1735,4,12,"M","NB","AF",8.6860199747881,20.703951238769
"2582","subj_43_piffif_Pre_18","43","piffif","1",18,"I",150,396,1763,4,12,"M","NB","AF",8.83750153805577,20.8482935643627
"2583","subj_43_piffif_Pre_43","43","piffif","1",43,"I",129,344,1752,4,12,"M","NB","AF",8.02401108233082,20.8275156539636
"2584","subj_43_piffif_Pre_46","43","piffif","1",46,"I",143,398,1756,4,12,"M","NB","AF",8.86752899965568,20.809066206329
"2585","subj_43_tissif_20_Post","43","tissif","4",20,"I",111,378,1703,4,12,"M","NB","AF",8.56319055321443,20.5338882869529
"2586","subj_43_tissif_23_Post","43","tissif","4",23,"I",110,349,1702,4,12,"M","NB","AF",8.10510869388951,20.5498763812671
"2587","subj_43_tissif_25_Post","43","tissif","4",25,"I",108,352,1710,4,12,"M","NB","AF",8.15346044563959,20.5919284393011
"2588","subj_43_tissif_AF2_17","43","tissif","2",17,"I",132,346,1728,4,12,"M","NB","AF",8.05652729748568,20.6953840345653
"2589","subj_43_tissif_AF2_42","43","tissif","2",42,"I",150,329,1787,3,12,"M","NB","AF",7.77679183105785,21.0264990896504
"2590","subj_43_tissif_AF2_7","43","tissif","2",7,"I",139,367,1734,4,12,"M","NB","AF",8.39184616697397,20.7125887146776
"2591","subj_43_tissif_Pre_29","43","tissif","1",29,"I",142,389,1730,4,12,"M","NB","AF",8.73170170306559,20.6744100406431
"2592","subj_43_tissif_Pre_38","43","tissif","1",38,"I",143,413,1742,4,12,"M","NB","AF",9.0899499763159,20.7220834333458
"2593","subj_43_tissif_Pre_41","43","tissif","1",41,"I",136,363,1824,4,12,"M","NB","AF",8.32881868660147,21.1964074644499
"2594","subj_60_kiggif_11_Post","60","kiggif","4",11,"I",174,298,2029,3,13,"M","BB","AF",7.24618403139936,22.2684323117135
"2595","subj_60_kiggif_14_Post","60","kiggif","4",14,"I",162,310,1924,3,13,"M","BB","AF",7.45484277334713,21.7468995663021
"2596","subj_60_kiggif_20_Post","60","kiggif","4",20,"I",167,306,1896,3,13,"M","BB","AF",7.38575905877847,21.6091226796004
"2597","subj_60_kiggif_AF2_21","60","kiggif","2",21,"I",224,268,895,3,8,"M","BB","AF",6.70526664548496,14.8913700085974
"2598","subj_60_kiggif_AF2_40","60","kiggif","2",40,"I",211,288,816,3,7,"M","BB","AF",7.06901182371901,14.1203175710426
"2599","subj_60_kiggif_AF2_51","60","kiggif","2",51,"I",262,296,1074,3,9,"M","BB","AF",7.21099253188903,16.4150981981327
"2600","subj_60_kiggif_Pre_22","60","kiggif","1",22,"I",172,321,2014,3,13,"M","BB","AF",7.64246276096274,22.1794907161004
"2601","subj_60_kiggif_Pre_53","60","kiggif","1",53,"I",183,343,2023,4,13,"M","BB","AF",8.00771415371849,22.2062578617232
"2602","subj_60_piffif_25_Post","60","piffif","4",25,"I",171,325,1758,3,12,"M","BB","AF",7.70984712728326,20.8740744840599
"2603","subj_60_piffif_27_Post","60","piffif","4",27,"I",171,338,1778,3,12,"M","BB","AF",7.92583811690746,20.9718059066201
"2604","subj_60_piffif_49_Post","60","piffif","4",49,"I",167,319,1740,3,12,"M","BB","AF",7.60860396353318,20.7809866832145
"2605","subj_60_piffif_AF2_13","60","piffif","2",13,"I",232,333,957,3,8,"M","BB","AF",7.84330235193333,15.4024228176943
"2606","subj_60_piffif_AF2_4","60","piffif","2",4,"I",215,324,1071,3,9,"M","BB","AF",7.69304247038531,16.3700299225715
"2607","subj_60_piffif_Pre_1","60","piffif","1",1,"I",167,326,1732,3,12,"M","BB","AF",7.72662430578092,20.7321420171042
"2608","subj_60_piffif_Pre_14","60","piffif","1",14,"I",165,317,1757,3,12,"M","BB","AF",7.57463314823156,20.8746339813054
"2609","subj_60_piffif_Pre_24","60","piffif","1",24,"I",164,306,1698,3,12,"M","BB","AF",7.38575905877847,20.5596743007394
"2610","subj_60_tissif_15_Post","60","tissif","4",15,"I",151,283,1772,3,12,"M","BB","AF",6.97927039167589,20.9806754718255
"2611","subj_60_tissif_6_Post","60","tissif","4",6,"I",172,330,1797,3,12,"M","BB","AF",7.79345995412761,21.0788443478587
"2612","subj_60_tissif_7_Post","60","tissif","4",7,"I",163,323,1788,3,12,"M","BB","AF",7.67621024845943,21.0362856176857
"2613","subj_60_tissif_AF2_12","60","tissif","2",12,"I",216,408,890,4,8,"M","BB","AF",9.01634963371875,14.7408730211788
"2614","subj_60_tissif_AF2_20","60","tissif","2",20,"I",246,291,806,3,7,"M","BB","AF",7.12248411066798,14.0186126452224
"2615","subj_60_tissif_AF2_33","60","tissif","2",33,"I",222,392,883,4,8,"M","BB","AF",8.777179293849,14.6874844125275
"2616","subj_60_tissif_Pre_42","60","tissif","1",42,"I",172,329,1797,3,12,"M","BB","AF",7.77679183105785,21.0795885432019
"2617","subj_60_tissif_Pre_49","60","tissif","1",49,"I",176,317,1743,3,12,"M","BB","AF",7.57463314823156,20.7987946986995
"2618","subj_60_tissif_Pre_8","60","tissif","1",8,"I",155,282,1677,3,12,"M","BB","AF",6.96122802201139,20.4602619295295
"2619","subj_12_keggif_16_Post","12","keggif","4",16,"E",101,470,1620,5,12,"M","BB","AF",9.89322504371908,19.9960016268364
"2620","subj_12_keggif_19_Post","12","keggif","4",19,"E",107,447,1682,4,12,"M","BB","AF",9.57673808637942,20.3657983401986
"2621","subj_12_keggif_26_Post","12","keggif","4",26,"E",98,496,1675,5,12,"M","BB","AF",10.2394125789428,20.2903928645659
"2622","subj_12_keggif_AF2_2","12","keggif","2",2,"E",133,421,1075,4,9,"M","BB","AF",9.20661102475833,16.3303088896011
"2623","subj_12_keggif_AF2_23","12","keggif","2",23,"E",114,482,1161,5,9,"M","BB","AF",10.054485831327,16.9572437410841
"2624","subj_12_keggif_AF2_29","12","keggif","2",29,"E",126,433,882,4,8,"M","BB","AF",9.37912254550143,14.6477889896517
"2625","subj_12_keggif_Pre_23","12","keggif","1",23,"E",100,536,1690,5,12,"M","BB","AF",10.7497285957452,20.3449967857552
"2626","subj_12_keggif_Pre_26","12","keggif","1",26,"E",96,458,1701,5,12,"M","BB","AF",9.72934067325115,20.4636091467985
"2627","subj_12_keggif_Pre_9","12","keggif","1",9,"E",103,514,1686,5,12,"M","BB","AF",10.4722773058838,20.3388185700134
"2628","subj_12_peffif_18_Post","12","peffif","4",18,"E",99,571,1576,6,11,"M","BB","AF",11.1758305404067,19.6644513323603
"2629","subj_12_peffif_21_Post","12","peffif","4",21,"E",102,555,1565,5,11,"M","BB","AF",10.9832981474794,19.610906285512
"2630","subj_12_peffif_45_Post","12","peffif","4",45,"E",103,545,1559,5,11,"M","BB","AF",10.8610485366398,19.5824773903842
"2631","subj_12_peffif_AF2_32","12","peffif","2",32,"E",115,432,1142,4,9,"M","BB","AF",9.36485830853,16.8491227103484
"2632","subj_12_peffif_AF2_40","12","peffif","2",40,"E",110,416,1139,4,9,"M","BB","AF",9.13385528602651,16.8378847623859
"2633","subj_12_peffif_AF2_9","12","peffif","2",9,"E",122,556,1206,5,10,"M","BB","AF",10.9954410734809,17.2389934810886
"2634","subj_12_peffif_Pre_32","12","peffif","1",32,"E",102,596,1621,6,12,"M","BB","AF",11.4693924749583,19.9092668787389
"2635","subj_12_peffif_Pre_33","12","peffif","1",33,"E",101,561,1639,5,12,"M","BB","AF",11.0559347205234,20.0384218565552
"2636","subj_12_peffif_Pre_49","12","peffif","1",49,"E",98,564,1573,5,11,"M","BB","AF",11.0920553392893,19.651816329213
"2637","subj_12_tessif_14_Post","12","tessif","4",14,"E",90,435,1660,4,12,"M","BB","AF",9.40759084435813,20.2507382141906
"2638","subj_12_tessif_30_Post","12","tessif","4",30,"E",100,527,1636,5,12,"M","BB","AF",10.6371543010798,20.0461789783828
"2639","subj_12_tessif_37_Post","12","tessif","4",37,"E",102,485,1636,5,12,"M","BB","AF",10.0944004193164,20.0770719257714
"2640","subj_12_tessif_AF2_1","12","tessif","2",1,"E",139,470,1254,5,10,"M","BB","AF",9.89322504371908,17.6499538128998
"2641","subj_12_tessif_AF2_12","12","tessif","2",12,"E",129,575,1296,6,10,"M","BB","AF",11.2233872422239,17.8684366334095
"2642","subj_12_tessif_AF2_5","12","tessif","2",5,"E",130,360,1236,4,10,"M","BB","AF",8.28129142952579,17.6022176007341
