"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F3Hz","F4Hz","F1Bark","F2Bark","F3Bark","F4Bark","gender","BB","AF"
"1595","subj_30_peffif_14_Post",30,"peffif","4","14","E","271",714,1828,2850,3213,7,12,15,16,"F","NB","AF"
"1596","subj_30_peffif_1_Post",30,"peffif","4","1","E","252",733,1959,2802,2902,7,13,15,15,"F","NB","AF"
"1597","subj_30_peffif_41_Post",30,"peffif","4","41","E","238",597,1695,2855,3139,6,12,15,16,"F","NB","AF"
"1598","subj_30_peffif_AF2_11",30,"peffif","2","11","E","254",749,1804,2999,3262,7,12,16,16,"F","NB","AF"
"1599","subj_30_peffif_AF2_19",30,"peffif","2","19","E","234",670,1591,2380,3046,6,11,14,16,"F","NB","AF"
"1600","subj_30_peffif_AF2_27",30,"peffif","2","27","E","243",702,1652,2443,3098,7,12,14,16,"F","NB","AF"
"1601","subj_30_peffif_Pre_21",30,"peffif","1","21","E","241",661,1692,2642,3115,6,12,15,16,"F","NB","AF"
"1602","subj_30_peffif_Pre_31",30,"peffif","1","31","E","233",650,1597,2691,3110,6,11,15,16,"F","NB","AF"
"1603","subj_30_peffif_Pre_42",30,"peffif","1","42","E","257",718,1800,2794,3242,7,12,15,16,"F","NB","AF"
"1604","subj_30_tessif_28_Post",30,"tessif","4","28","E","246",612,1821,2695,3032,6,12,15,16,"F","NB","AF"
"1605","subj_30_tessif_42_Post",30,"tessif","4","42","E","258",638,1754,2932,3117,6,12,15,16,"F","NB","AF"
"1606","subj_30_tessif_48_Post",30,"tessif","4","48","E","237",625,1846,3009,3451,6,12,16,17,"F","NB","AF"
"1607","subj_30_tessif_AF2_20",30,"tessif","2","20","E","242",560,1630,2323,3100,5,12,14,16,"F","NB","AF"
"1608","subj_30_tessif_AF2_3",30,"tessif","2","3","E","253",559,1722,2563,3221,5,12,15,16,"F","NB","AF"
"1609","subj_30_tessif_AF2_46",30,"tessif","2","46","E","265",607,1949,2337,3125,6,13,14,16,"F","NB","AF"
"1610","subj_30_tessif_Pre_11",30,"tessif","1","11","E","229",514,1649,2673,3107,5,12,15,16,"F","NB","AF"
"1611","subj_30_tessif_Pre_26",30,"tessif","1","26","E","236",650,1802,2849,3210,6,12,15,16,"F","NB","AF"
"1612","subj_30_tessif_Pre_39",30,"tessif","1","39","E","237",505,1719,2663,2995,5,12,15,16,"F","NB","AF"
"1613","subj_31_keggif_16_Post",31,"keggif","4","16","E","303",689,2121,2896,4225,6,13,15,18,"F","NB","AF"
"1614","subj_31_keggif_42_Post",31,"keggif","4","42","E","283",736,2090,2623,3874,7,13,15,17,"F","NB","AF"
"1615","subj_31_keggif_51_Post",31,"keggif","4","51","E","304",743,2127,2739,3982,7,13,15,18,"F","NB","AF"
"1616","subj_31_keggif_AF2_15",31,"keggif","2","15","E","285",657,2221,2875,4082,6,14,15,18,"F","NB","AF"
"1617","subj_31_keggif_AF2_28",31,"keggif","2","28","E","272",790,2172,2831,4165,7,13,15,18,"F","NB","AF"
"1618","subj_31_keggif_AF2_37",31,"keggif","2","37","E","159",780,2150,2822,4260,7,13,15,18,"F","NB","AF"
"1619","subj_31_keggif_Pre_0",31,"keggif","1","0","E","262",596,2154,3033,4163,6,13,16,18,"F","NB","AF"
"1620","subj_31_keggif_Pre_1",31,"keggif","1","1","E","252",596,2248,3026,4238,6,14,16,18,"F","NB","AF"
"1621","subj_31_keggif_Pre_24",31,"keggif","1","24","E","278",757,2204,2895,4066,7,14,15,18,"F","NB","AF"
"1622","subj_31_peffif_30_Post",31,"peffif","4","30","E","315",815,1956,3130,4225,7,13,16,18,"F","NB","AF"
"1623","subj_31_peffif_36_Post",31,"peffif","4","36","E","301",726,1947,3014,4278,7,13,16,18,"F","NB","AF"
"1624","subj_31_peffif_8_Post",31,"peffif","4","8","E","296",748,1931,3023,4186,7,13,16,18,"F","NB","AF"
"1625","subj_31_peffif_AF2_13",31,"peffif","2","13","E","130",777,1948,3089,4245,7,13,16,18,"F","NB","AF"
"1626","subj_31_peffif_AF2_14",31,"peffif","2","14","E","260",779,2019,3131,4188,7,13,16,18,"F","NB","AF"
"1627","subj_31_peffif_AF2_3",31,"peffif","2","3","E","130",769,1878,3073,4187,7,12,16,18,"F","NB","AF"
"1628","subj_31_peffif_Pre_3",31,"peffif","1","3","E","262",834,2035,3145,4274,7,13,16,18,"F","NB","AF"
"1629","subj_31_peffif_Pre_32",31,"peffif","1","32","E","293",711,2029,3169,4216,7,13,16,18,"F","NB","AF"
"1630","subj_31_peffif_Pre_40",31,"peffif","1","40","E","138",791,2058,3094,4175,7,13,16,18,"F","NB","AF"
"1631","subj_31_tessif_15_Post",31,"tessif","4","15","E","308",698,1793,2404,3486,7,12,14,17,"F","NB","AF"
"1632","subj_31_tessif_47_Post",31,"tessif","4","47","E","306",764,2061,3130,4210,7,13,16,18,"F","NB","AF"
"1633","subj_31_tessif_52_Post",31,"tessif","4","52","E","303",714,2080,3094,3970,7,13,16,18,"F","NB","AF"
"1634","subj_31_tessif_AF2_29",31,"tessif","2","29","E","141",777,2021,3147,4138,7,13,16,18,"F","NB","AF"
"1635","subj_31_tessif_AF2_51",31,"tessif","2","51","E","294",742,2037,3199,4171,7,13,16,18,"F","NB","AF"
"1636","subj_31_tessif_AF2_9",31,"tessif","2","9","E","261",800,2013,3088,4191,7,13,16,18,"F","NB","AF"
"1637","subj_31_tessif_Pre_26",31,"tessif","1","26","E","131",731,2058,3251,4491,7,13,16,18,"F","NB","AF"
"1638","subj_31_tessif_Pre_47",31,"tessif","1","47","E","278",656,2056,3220,4345,6,13,16,18,"F","NB","AF"
"1639","subj_31_tessif_Pre_50",31,"tessif","1","50","E","280",659,1973,3096,3474,6,13,16,17,"F","NB","AF"
"1640","subj_32_keggif_11_Post",32,"keggif","4","11","E","249",607,2067,2873,3915,6,13,15,17,"F","BB","MN"
"1641","subj_32_keggif_18_Post",32,"keggif","4","18","E","234",610,2100,2927,3913,6,13,15,17,"F","BB","MN"
"1642","subj_32_keggif_20_Post",32,"keggif","4","20","E","238",592,1993,2682,3848,6,13,15,17,"F","BB","MN"
"1643","subj_32_keggif_MN1_11",32,"keggif","2","11","E","255",710,1547,2939,3955,7,11,15,18,"F","BB","MN"
"1644","subj_32_keggif_MN1_20",32,"keggif","2","20","E","275",625,1536,2745,3828,6,11,15,17,"F","BB","MN"
"1645","subj_32_keggif_MN1_46",32,"keggif","2","46","E","285",728,1381,2839,3788,7,10,15,17,"F","BB","MN"
"1646","subj_32_keggif_Pre_13",32,"keggif","1","13","E","204",591,1979,2682,3588,6,13,15,17,"F","BB","MN"
"1647","subj_32_keggif_Pre_20",32,"keggif","1","20","E","218",615,1982,2683,3772,6,13,15,17,"F","BB","MN"
"1648","subj_32_keggif_Pre_36",32,"keggif","1","36","E","219",580,2022,2721,3649,6,13,15,17,"F","BB","MN"
"1649","subj_32_peffif_16_Post",32,"peffif","4","16","E","245",674,1854,2724,3540,6,12,15,17,"F","BB","MN"
"1650","subj_32_peffif_38_Post",32,"peffif","4","38","E","237",703,1773,2748,3734,7,12,15,17,"F","BB","MN"
"1651","subj_32_peffif_42_Post",32,"peffif","4","42","E","234",619,1891,2947,4017,6,13,16,18,"F","BB","MN"
"1652","subj_32_peffif_MN1_13",32,"peffif","2","13","E","278",653,1619,2782,4138,6,12,15,18,"F","BB","MN"
"1653","subj_32_peffif_MN1_33",32,"peffif","2","33","E","278",588,1474,2990,4099,6,11,16,18,"F","BB","MN"
"1654","subj_32_peffif_MN1_5",32,"peffif","2","5","E","258",753,1617,2734,4046,7,11,15,18,"F","BB","MN"
"1655","subj_32_peffif_Pre_27",32,"peffif","1","27","E","204",604,1845,2830,3666,6,12,15,17,"F","BB","MN"
"1656","subj_32_peffif_Pre_38",32,"peffif","1","38","E","227",645,1833,2846,3725,6,12,15,17,"F","BB","MN"
"1657","subj_32_peffif_Pre_52",32,"peffif","1","52","E","224",652,1828,2906,3727,6,12,15,17,"F","BB","MN"
"1658","subj_32_tessif_35_Post",32,"tessif","4","35","E","244",612,1923,2947,3903,6,13,16,17,"F","BB","MN"
"1659","subj_32_tessif_45_Post",32,"tessif","4","45","E","237",482,1903,3046,3999,5,13,16,18,"F","BB","MN"
"1660","subj_32_tessif_47_Post",32,"tessif","4","47","E","231",547,1897,2894,3971,5,13,15,18,"F","BB","MN"
"1661","subj_32_tessif_MN1_28",32,"tessif","2","28","E","287",594,1491,2847,3853,6,11,15,17,"F","BB","MN"
"1662","subj_32_tessif_MN1_38",32,"tessif","2","38","E","280",568,1438,2835,4082,6,11,15,18,"F","BB","MN"
"1663","subj_32_tessif_MN1_53",32,"tessif","2","53","E","293",610,1473,2842,3725,6,11,15,17,"F","BB","MN"
"1664","subj_32_tessif_Pre_10",32,"tessif","1","10","E","220",572,1966,3015,3890,6,13,16,17,"F","BB","MN"
"1665","subj_32_tessif_Pre_30",32,"tessif","1","30","E","219",602,1939,2920,3700,6,13,15,17,"F","BB","MN"
"1666","subj_32_tessif_Pre_41",32,"tessif","1","41","E","223",621,1882,2890,3813,6,12,15,17,"F","BB","MN"
"1667","subj_34_keggif_29_Post",34,"keggif","4","29","E","253",641,1844,2455,4215,6,12,14,18,"F","BB","MN"
"1668","subj_34_keggif_42_Post",34,"keggif","4","42","E","238",660,2121,2474,4158,6,13,14,18,"F","BB","MN"
"1669","subj_34_keggif_48_Post",34,"keggif","4","48","E","241",705,2060,2453,4166,7,13,14,18,"F","BB","MN"
"1670","subj_34_keggif_MN1_26",34,"keggif","2","26","E","328",530,996,2359,3700,5,8,14,17,"F","BB","MN"
"1671","subj_34_keggif_MN1_29",34,"keggif","2","29","E","288",321,893,2472,3486,3,8,14,17,"F","BB","MN"
"1672","subj_34_keggif_MN1_8",34,"keggif","2","8","E","270",725,1248,2574,3225,7,10,15,16,"F","BB","MN"
"1673","subj_34_keggif_Pre_26",34,"keggif","1","26","E","231",576,1846,2682,4305,6,12,15,18,"F","BB","MN"
"1674","subj_34_keggif_Pre_48",34,"keggif","1","48","E","239",606,1923,2913,4220,6,13,15,18,"F","BB","MN"
"1675","subj_34_keggif_Pre_53",34,"keggif","1","53","E","246",644,1845,2738,4307,6,12,15,18,"F","BB","MN"
"1676","subj_34_peffif_10_Post",34,"peffif","4","10","E","248",735,1931,3054,4214,7,13,16,18,"F","BB","MN"
"1677","subj_34_peffif_15_Post",34,"peffif","4","15","E","231",690,1877,2816,4105,6,12,15,18,"F","BB","MN"
"1678","subj_34_peffif_22_Post",34,"peffif","4","22","E","233",683,1833,2829,4095,6,12,15,18,"F","BB","MN"
"1679","subj_34_peffif_MN1_15",34,"peffif","2","15","E","300",583,1156,2806,3077,6,9,15,16,"F","BB","MN"
"1680","subj_34_peffif_MN1_20",34,"peffif","2","20","E","263",273,1053,2449,3110,3,9,14,16,"F","BB","MN"
"1681","subj_34_peffif_MN1_22",34,"peffif","2","22","E","317",354,1099,2486,3475,4,9,14,17,"F","BB","MN"
"1682","subj_34_peffif_Pre_10",34,"peffif","1","10","E","243",705,1878,2983,4466,7,12,16,18,"F","BB","MN"
"1683","subj_34_peffif_Pre_13",34,"peffif","1","13","E","245",732,1883,2954,4344,7,12,16,18,"F","BB","MN"
"1684","subj_34_peffif_Pre_39",34,"peffif","1","39","E","238",698,1862,3034,4305,7,12,16,18,"F","BB","MN"
"1685","subj_34_tessif_37_Post",34,"tessif","4","37","E","241",670,1732,2928,4310,6,12,15,18,"F","BB","MN"
"1686","subj_34_tessif_43_Post",34,"tessif","4","43","E","234",708,1930,2950,4302,7,13,16,18,"F","BB","MN"
"1687","subj_34_tessif_4_Post",34,"tessif","4","4","E","244",718,1892,2759,4232,7,13,15,18,"F","BB","MN"
"1688","subj_34_tessif_MN1_28",34,"tessif","2","28","E","268",279,1109,2561,3174,3,9,15,16,"F","BB","MN"
"1689","subj_34_tessif_Pre_27",34,"tessif","1","27","E","223",466,1896,3079,4478,5,13,16,18,"F","BB","MN"
"1690","subj_34_tessif_Pre_34",34,"tessif","1","34","E","242",703,1877,3013,4404,7,12,16,18,"F","BB","MN"
"1691","subj_34_tessif_Pre_43",34,"tessif","1","43","E","232",669,2009,2959,4334,6,13,16,18,"F","BB","MN"
"1692","subj_35_keggif_33_Post",35,"keggif","4","33","E","204",516,2083,2774,4063,5,13,15,18,"F","NB","AF"
"1693","subj_35_keggif_38_Post",35,"keggif","4","38","E","209",488,2258,2666,3898,5,14,15,17,"F","NB","AF"
"1694","subj_35_keggif_8_Post",35,"keggif","4","8","E","195",568,2146,2881,4118,6,13,15,18,"F","NB","AF"
"1695","subj_35_keggif_AF2_25",35,"keggif","2","25","E","222",499,2203,2892,3960,5,14,15,18,"F","NB","AF"
"1696","subj_35_keggif_AF2_39",35,"keggif","2","39","E","208",563,2152,2698,4022,5,13,15,18,"F","NB","AF"
"1697","subj_35_keggif_AF2_8",35,"keggif","2","8","E","222",554,2272,2863,4180,5,14,15,18,"F","NB","AF"
"1698","subj_35_keggif_Pre_33",35,"keggif","1","33","E","243",585,2191,2847,3927,6,14,15,17,"F","NB","AF"
"1699","subj_35_keggif_Pre_39",35,"keggif","1","39","E","278",629,2242,2822,4080,6,14,15,18,"F","NB","AF"
"1700","subj_35_keggif_Pre_43",35,"keggif","1","43","E","286",637,2275,2807,4088,6,14,15,18,"F","NB","AF"
"1701","subj_35_peffif_19_Post",35,"peffif","4","19","E","206",524,1727,2671,3812,5,12,15,17,"F","NB","AF"
"1702","subj_35_peffif_29_Post",35,"peffif","4","29","E","202",583,1709,2662,3972,6,12,15,18,"F","NB","AF"
"1703","subj_35_peffif_42_Post",35,"peffif","4","42","E","202",591,1787,2811,4072,6,12,15,18,"F","NB","AF"
"1704","subj_35_peffif_AF2_24",35,"peffif","2","24","E","221",541,1827,2834,4204,5,12,15,18,"F","NB","AF"
"1705","subj_35_peffif_AF2_26",35,"peffif","2","26","E","220",627,1896,2839,4243,6,13,15,18,"F","NB","AF"
"1706","subj_35_peffif_AF2_34",35,"peffif","2","34","E","215",570,1819,2765,3972,6,12,15,18,"F","NB","AF"
"1707","subj_35_peffif_Pre_14",35,"peffif","1","14","E","228",628,1814,2824,4150,6,12,15,18,"F","NB","AF"
"1708","subj_35_peffif_Pre_18",35,"peffif","1","18","E","242",690,1896,2898,4095,6,13,15,18,"F","NB","AF"
"1709","subj_35_peffif_Pre_47",35,"peffif","1","47","E","253",777,1999,2941,4242,7,13,16,18,"F","NB","AF"
"1710","subj_35_tessif_13_Post",35,"tessif","4","13","E","193",577,2019,3028,4421,6,13,16,18,"F","NB","AF"
"1711","subj_35_tessif_15_Post",35,"tessif","4","15","E","206",632,2048,3082,4402,6,13,16,18,"F","NB","AF"
"1712","subj_35_tessif_50_Post",35,"tessif","4","50","E","199",512,1934,3053,4255,5,13,16,18,"F","NB","AF"
"1713","subj_35_tessif_AF2_27",35,"tessif","2","27","E","218",482,1949,3049,4451,5,13,16,18,"F","NB","AF"
"1714","subj_35_tessif_AF2_42",35,"tessif","2","42","E","210",464,1913,3047,4369,5,13,16,18,"F","NB","AF"
"1715","subj_35_tessif_AF2_51",35,"tessif","2","51","E","210",524,2028,2977,4308,5,13,16,18,"F","NB","AF"
"1716","subj_35_tessif_Pre_27",35,"tessif","1","27","E","273",574,1909,2995,4400,6,13,16,18,"F","NB","AF"
"1717","subj_35_tessif_Pre_4",35,"tessif","1","4","E","247",642,1973,3055,4408,6,13,16,18,"F","NB","AF"
"1718","subj_35_tessif_Pre_9",35,"tessif","1","9","E","250",609,2023,3004,4371,6,13,16,18,"F","NB","AF"
"1719","subj_36_keggif_11_Post",36,"keggif","4","11","E","213",456,2072,2746,4029,5,13,15,18,"F","NB","MN"
"1720","subj_36_keggif_12_Post",36,"keggif","4","12","E","209",557,1956,2758,3838,5,13,15,17,"F","NB","MN"
"1721","subj_36_keggif_30_Post",36,"keggif","4","30","E","207",535,1982,2641,3543,5,13,15,17,"F","NB","MN"
"1722","subj_36_keggif_MN1_10",36,"keggif","2","10","E","225",670,1848,2587,3759,6,12,15,17,"F","NB","MN"
"1723","subj_36_keggif_MN1_11",36,"keggif","2","11","E","215",665,1936,2574,3975,6,13,15,18,"F","NB","MN"
"1724","subj_36_keggif_MN1_33",36,"keggif","2","33","E","220",625,2076,2558,3665,6,13,15,17,"F","NB","MN"
"1725","subj_36_keggif_Pre_30",36,"keggif","1","30","E","213",491,2078,2712,3785,5,13,15,17,"F","NB","MN"
"1726","subj_36_keggif_Pre_8",36,"keggif","1","8","E","222",471,2069,2486,4091,5,13,14,18,"F","NB","MN"
"1727","subj_36_keggif_Pre_9",36,"keggif","1","9","E","182",389,2087,2580,3781,4,13,15,17,"F","NB","MN"
"1728","subj_36_peffif_10_Post",36,"peffif","4","10","E","211",629,1823,2797,3989,6,12,15,18,"F","NB","MN"
"1729","subj_36_peffif_19_Post",36,"peffif","4","19","E","216",605,1668,2498,3564,6,12,14,17,"F","NB","MN"
"1730","subj_36_peffif_29_Post",36,"peffif","4","29","E","195",584,1732,2560,3498,6,12,15,17,"F","NB","MN"
"1731","subj_36_peffif_MN1_13",36,"peffif","2","13","E","234",579,1609,2633,3530,6,11,15,17,"F","NB","MN"
"1732","subj_36_peffif_MN1_50",36,"peffif","2","50","E","214",659,1677,2664,3946,6,12,15,18,"F","NB","MN"
"1733","subj_36_peffif_MN1_51",36,"peffif","2","51","E","202",658,1597,2619,3772,6,11,15,17,"F","NB","MN"
"1734","subj_36_peffif_Pre_26",36,"peffif","1","26","E","231",555,1789,3028,3414,5,12,16,17,"F","NB","MN"
"1735","subj_36_peffif_Pre_40",36,"peffif","1","40","E","201",618,1782,2637,3780,6,12,15,17,"F","NB","MN"
"1736","subj_36_peffif_Pre_49",36,"peffif","1","49","E","226",624,1652,2789,3964,6,12,15,18,"F","NB","MN"
"1737","subj_36_tessif_21_Post",36,"tessif","4","21","E","213",523,1804,2947,4360,5,12,16,18,"F","NB","MN"
"1738","subj_36_tessif_6_Post",36,"tessif","4","6","E","191",531,1827,2747,4305,5,12,15,18,"F","NB","MN"
"1739","subj_36_tessif_MN1_19",36,"tessif","2","19","E","202",606,1580,2744,4063,6,11,15,18,"F","NB","MN"
"1740","subj_36_tessif_MN1_30",36,"tessif","2","30","E","217",625,1697,2929,4065,6,12,15,18,"F","NB","MN"
"1741","subj_36_tessif_MN1_40",36,"tessif","2","40","E","216",484,1690,2710,4389,5,12,15,18,"F","NB","MN"
"1742","subj_36_tessif_Pre_1",36,"tessif","1","1","E","213",608,1739,2967,3538,6,12,16,17,"F","NB","MN"
"1743","subj_36_tessif_Pre_43",36,"tessif","1","43","E","203",584,1818,2964,4256,6,12,16,18,"F","NB","MN"
"1744","subj_36_tessif_Pre_53",36,"tessif","1","53","E","219",560,1764,2871,3714,5,12,15,17,"F","NB","MN"
"1745","subj_37_keggif_37_Post",37,"keggif","4","37","E","235",482,2251,2434,4028,5,14,14,18,"F","BB","MN"
"1746","subj_37_keggif_3_Post",37,"keggif","4","3","E","225",478,1993,2754,3847,5,13,15,17,"F","BB","MN"
"1747","subj_37_keggif_44_Post",37,"keggif","4","44","E","233",492,1928,2654,4106,5,13,15,18,"F","BB","MN"
"1748","subj_37_keggif_MN1_32",37,"keggif","2","32","E","276",377,1112,2247,2978,4,9,14,16,"F","BB","MN"
"1749","subj_37_keggif_MN1_43",37,"keggif","2","43","E","248",656,1380,2542,3692,6,10,15,17,"F","BB","MN"
"1750","subj_37_keggif_MN1_5",37,"keggif","2","5","E","261",583,1257,2642,3400,6,10,15,16,"F","BB","MN"
"1751","subj_37_keggif_Pre_20",37,"keggif","1","20","E","219",348,2196,2520,3859,4,14,14,17,"F","BB","MN"
"1752","subj_37_keggif_Pre_48",37,"keggif","1","48","E","212",442,2168,2882,4024,4,13,15,18,"F","BB","MN"
"1753","subj_37_keggif_Pre_50",37,"keggif","1","50","E","216",378,2217,2566,4074,4,14,15,18,"F","BB","MN"
"1754","subj_37_peffif_32_Post",37,"peffif","4","32","E","244",499,1928,2953,3985,5,13,16,18,"F","BB","MN"
"1755","subj_37_peffif_35_Post",37,"peffif","4","35","E","239",601,1879,2899,3935,6,12,15,18,"F","BB","MN"
"1756","subj_37_peffif_51_Post",37,"peffif","4","51","E","227",437,1831,2718,4019,4,12,15,18,"F","BB","MN"
"1757","subj_37_peffif_MN1_19",37,"peffif","2","19","E","253",378,1273,2070,3380,4,10,13,16,"F","BB","MN"
"1758","subj_37_peffif_MN1_25",37,"peffif","2","25","E","267",322,1316,2300,3437,3,10,14,17,"F","BB","MN"
"1759","subj_37_peffif_MN1_35",37,"peffif","2","35","E","260",277,1329,2897,3642,3,10,15,17,"F","BB","MN"
"1760","subj_37_peffif_Pre_23",37,"peffif","1","23","E","225",564,2004,2836,4027,5,13,15,18,"F","BB","MN"
"1761","subj_37_peffif_Pre_49",37,"peffif","1","49","E","214",543,1926,2832,3934,5,13,15,18,"F","BB","MN"
"1762","subj_37_peffif_Pre_51",37,"peffif","1","51","E","219",541,1973,2877,3999,5,13,15,18,"F","BB","MN"
"1763","subj_37_tessif_12_Post",37,"tessif","4","12","E","221",636,1820,2881,4148,6,12,15,18,"F","BB","MN"
"1764","subj_37_tessif_1_Post",37,"tessif","4","1","E","232",601,1858,2859,3968,6,12,15,18,"F","BB","MN"
"1765","subj_37_tessif_4_Post",37,"tessif","4","4","E","221",511,1887,2956,4118,5,13,16,18,"F","BB","MN"
"1766","subj_37_tessif_MN1_24",37,"tessif","2","24","E","254",281,1262,2256,3569,3,10,14,17,"F","BB","MN"
"1767","subj_37_tessif_MN1_34",37,"tessif","2","34","E","256",382,1277,2146,3265,4,10,13,16,"F","BB","MN"
"1768","subj_37_tessif_MN1_42",37,"tessif","2","42","E","261",426,1385,2561,3125,4,11,15,16,"F","BB","MN"
"1769","subj_37_tessif_Pre_16",37,"tessif","1","16","E","227",415,1827,2888,4145,4,12,15,18,"F","BB","MN"
"1770","subj_37_tessif_Pre_18",37,"tessif","1","18","E","223",406,1727,2919,4189,4,12,15,18,"F","BB","MN"
"1771","subj_37_tessif_Pre_41",37,"tessif","1","41","E","216",461,1759,2896,4158,5,12,15,18,"F","BB","MN"
"1772","subj_38_keggif_15_Post",38,"keggif","4","15","E","238",636,2328,2997,4274,6,14,16,18,"F","NB","AF"
"1773","subj_38_keggif_2_Post",38,"keggif","4","2","E","231",536,2346,3065,4276,5,14,16,18,"F","NB","AF"
"1774","subj_38_keggif_41_Post",38,"keggif","4","41","E","254",493,2360,3057,4510,5,14,16,18,"F","NB","AF"
"1775","subj_38_keggif_AF2_12",38,"keggif","2","12","E","261",490,2325,2811,4583,5,14,15,19,"F","NB","AF"
"1776","subj_38_keggif_AF2_14",38,"keggif","2","14","E","226",400,2233,2984,4094,4,14,16,18,"F","NB","AF"
"1777","subj_38_keggif_AF2_15",38,"keggif","2","15","E","217",531,2155,3002,4148,5,13,16,18,"F","NB","AF"
"1778","subj_38_keggif_Pre_0",38,"keggif","1","0","E","235",461,2333,3148,4437,5,14,16,18,"F","NB","AF"
"1779","subj_38_keggif_Pre_1",38,"keggif","1","1","E","232",525,2051,3013,4251,5,13,16,18,"F","NB","AF"
"1780","subj_38_keggif_Pre_32",38,"keggif","1","32","E","227",504,2268,2964,4331,5,14,16,18,"F","NB","AF"
"1781","subj_38_peffif_10_Post",38,"peffif","4","10","E","234",676,2046,3023,4215,6,13,16,18,"F","NB","AF"
"1782","subj_38_peffif_16_Post",38,"peffif","4","16","E","241",562,1972,3152,4210,5,13,16,18,"F","NB","AF"
"1783","subj_38_peffif_3_Post",38,"peffif","4","3","E","243",680,2144,3018,4484,6,13,16,18,"F","NB","AF"
"1784","subj_38_peffif_AF2_24",38,"peffif","2","24","E","221",600,1965,3155,4196,6,13,16,18,"F","NB","AF"
"1785","subj_38_peffif_AF2_28",38,"peffif","2","28","E","236",558,1804,2937,4179,5,12,15,18,"F","NB","AF"
"1786","subj_38_peffif_AF2_44",38,"peffif","2","44","E","232",546,1994,2933,4438,5,13,15,18,"F","NB","AF"
"1787","subj_38_peffif_Pre_16",38,"peffif","1","16","E","226",657,1973,3008,4176,6,13,16,18,"F","NB","AF"
"1788","subj_38_peffif_Pre_43",38,"peffif","1","43","E","223",562,1897,3074,4213,5,13,16,18,"F","NB","AF"
"1789","subj_38_peffif_Pre_49",38,"peffif","1","49","E","213",616,1994,2977,4087,6,13,16,18,"F","NB","AF"
"1790","subj_38_tessif_23_Post",38,"tessif","4","23","E","231",542,2135,3264,4645,5,13,16,19,"F","NB","AF"
"1791","subj_38_tessif_31_Post",38,"tessif","4","31","E","217",476,2128,3361,4477,5,13,16,18,"F","NB","AF"
"1792","subj_38_tessif_47_Post",38,"tessif","4","47","E","108",542,2032,3233,4452,5,13,16,18,"F","NB","AF"
"1793","subj_38_tessif_AF2_0",38,"tessif","2","0","E","208",677,2027,3148,4560,6,13,16,19,"F","NB","AF"
"1794","subj_38_tessif_AF2_20",38,"tessif","2","20","E","221",497,2019,3291,4523,5,13,16,18,"F","NB","AF"
"1795","subj_38_tessif_AF2_9",38,"tessif","2","9","E","230",503,2029,3136,4538,5,13,16,18,"F","NB","AF"
"1796","subj_38_tessif_Pre_11",38,"tessif","1","11","E","227",436,2040,3188,4527,4,13,16,18,"F","NB","AF"
"1797","subj_38_tessif_Pre_24",38,"tessif","1","24","E","219",595,2001,3190,4516,6,13,16,18,"F","NB","AF"
"1798","subj_38_tessif_Pre_29",38,"tessif","1","29","E","217",552,1995,3105,4589,5,13,16,19,"F","NB","AF"
"1799","subj_41_keggif_25_Post",41,"keggif","4","25","E","253",696,2189,3002,3960,7,14,16,18,"F","BB","MN"
